crn,profId,location,days,start_date,end_date,start_time,end_time,course,term
83012,1034,PHYSIC 130,M,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83013,1034,PHYSIC 130,M,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
83014,1034,PHYSIC 130,T,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83015,1034,PHYSIC 130,T,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
83016,1034,PHYSIC 130,W,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83017,1034,PHYSIC 130,W,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
83018,1034,PHYSIC 130,R,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83019,1034,PHYSIC 130,R,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
83020,1034,PHYSIC 130,F,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83021,1034,PHYSIC 130,F,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82352,1037,PHYSIC 107,TR,2018-9-05,2018-12-07,10:00,11:20,1467,2018fall
83299,1034,PHYSIC 130,W,2018-9-05,2018-12-07,18:30,21:20,1467,2018fall
85610,1034,PHYSIC 130,M,2018-9-05,2018-12-07,18:30,21:20,1467,2018fall
82353,1034,PHYSIC 130,M,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83005,1034,PHYSIC 130,M,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
83006,1034,PHYSIC 130,T,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83007,1034,PHYSIC 130,T,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82357,1034,PHYSIC 130,W,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83008,1034,PHYSIC 130,W,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
83009,1034,PHYSIC 130,R,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83010,1034,PHYSIC 130,R,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82361,1034,PHYSIC 130,F,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
83011,1034,PHYSIC 130,F,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82351,545,PHYSIC 107,MWF,2018-9-05,2018-12-07,11:30,12:20,1467,2018fall
83298,1034,PHYSIC 130,W,2018-9-05,2018-12-07,18:30,21:20,1467,2018fall
85611,1034,PHYSIC 130,M,2018-9-05,2018-12-07,18:30,21:20,1467,2018fall
82354,1034,PHYSIC 130,M,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82355,1034,PHYSIC 130,T,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
82356,1034,PHYSIC 130,T,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82358,1034,PHYSIC 130,W,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82359,1034,PHYSIC 130,R,2018-9-05,2018-12-07,11:30,14:20,1467,2018fall
82360,1034,PHYSIC 130,R,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82362,1034,PHYSIC 130,F,2018-9-05,2018-12-07,14:30,17:20,1467,2018fall
82487,1036,MUEN ,R,2018-9-05,2018-12-07,9:00,11:50,1467,2018fall
82312,1036,PA ,F,2018-9-05,2018-12-07,9:30,12:20,1467,2018fall
83116,1038,PHYSIC 103,TR,2018-9-05,2018-12-07,11:30,12:50,1468,2018fall
84799,1038,PHYSIC 165,TR,2018-9-05,2018-12-07,14:30,15:50,1469,2018fall
83157,544,PHYSIC 127,TR,2018-9-05,2018-12-07,13:00,14:20,1470,2018fall
83484,116,PHYSIC 127,MWF,2018-9-05,2018-12-07,13:30,14:20,1471,2018fall
84007,117,TBA,,2018-9-05,2018-12-07,TBA,TBA,1472,2018fall
84744,1040,PHYSIC 127,MWF,2018-9-05,2018-12-07,10:30,11:20,1474,2018fall
82789,548,PHYSIC 128,TR,2018-9-05,2018-12-07,11:30,12:50,1475,2018fall
80369,213,PHYSIC 128,TR,2018-9-05,2018-12-07,8:30,9:50,1476,2018fall
81330,1597,PHYSIC 127,T,2018-9-05,2018-12-07,14:30,16:50,1477,2018fall
82152,13,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
87229,13,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
87230,1354,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
87231,1040,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
87232,213,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
87364,13,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
87367,13,TBA,,2018-9-05,2018-12-07,TBA,TBA,1478,2018fall
84302,1040,PHYSIC 127,MWF,2018-9-05,2018-12-07,10:30,11:20,1480,2018fall
81421,548,PHYSIC 128,TR,2018-9-05,2018-12-07,11:30,12:50,1481,2018fall
80907,213,PHYSIC 128,TR,2018-9-05,2018-12-07,8:30,9:50,1482,2018fall
85107,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1482,2018fall
86702,638,PHYSIC 115,MW,2018-9-05,2018-12-07,12:30,13:50,1485,2018fall
80908,1438,PHYSIC 103,T,2018-9-05,2018-12-07,15:30,16:50,1486,2018fall
80909,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1487,2018fall
80910,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1488,2018fall
82818,1042,HLTH 1150,MWF,2018-9-05,2018-12-07,8:30,9:20,1489,2018fall
87220,1042,TBA,,2018-9-05,2018-12-07,TBA,TBA,1489,2018fall
80865,1294,HLTH 4100,R,2018-9-05,2018-12-07,11:30,12:20,1491,2018fall
80873,1294,TBA,,2018-9-05,2018-12-07,TBA,TBA,1492,2018fall
80874,1294,TBA,,2018-9-05,2018-12-07,TBA,TBA,1493,2018fall
83167,1044,EDUC 1003,MWF,2018-9-05,2018-12-07,9:30,10:20,1494,2018fall
83168,934,ARTS 241,TR,2018-9-05,2018-12-07,10:00,11:20,1495,2018fall
83169,990,THORV 271,TR,2018-9-05,2018-12-07,8:30,9:50,128,2018fall
86533,934,HLTH B450,W,2018-9-05,2018-12-07,13:30,16:20,1496,2018fall
86535,934,STM 260,R,2018-9-05,2018-12-07,13:30,16:20,1496,2018fall
86536,934,HLTH GB10,F,2018-9-05,2018-12-07,13:30,16:20,1496,2018fall
83372,934,ARTS 109,T,2018-9-05,2018-12-07,13:30,16:20,3061,2018fall
83373,1045,HLTH B450,MWF,2018-9-05,2018-12-07,11:30,12:20,1497,2018fall
83343,1043,THORV 205A,MWF,2018-9-05,2018-12-07,10:30,11:20,1498,2018fall
83413,1046,TBA,,2018-9-05,2018-12-07,TBA,TBA,1499,2018fall
83668,1044,HLTH B450,R,2018-9-05,2018-12-07,11:30,12:20,1500,2018fall
86016,650,TBA,,2018-9-05,2018-12-07,TBA,TBA,1501,2018fall
86017,650,MELF ,,2018-9-05,2018-12-07,TBA,TBA,1501,2018fall
86018,650,SWIF ,,2018-9-05,2018-12-07,TBA,TBA,1501,2018fall
86019,650,LARO ,,2018-9-05,2018-12-07,TBA,TBA,1501,2018fall
86493,650,NB ,,2018-9-05,2018-12-07,TBA,TBA,1501,2018fall
84446,1604,KIRK 146,MWF,2018-9-05,2018-12-07,9:30,10:20,3062,2018fall
85255,1047,ENG 1B79,TR,2018-9-05,2018-12-07,13:00,14:20,1502,2018fall
84447,1604,KIRK 146,MWF,2018-9-05,2018-12-07,10:30,11:20,3063,2018fall
85791,660,TBA,TWRF,2018-8-28,2018-8-31,9:00,14:50,1504,2018fall
84451,662,TBA,,2018-9-05,2018-12-07,TBA,TBA,1505,2018fall
86526,662,KIRK 145,R,2018-9-05,2018-12-07,14:30,17:20,3064,2018fall
84452,655,KIRK 146,W,2018-9-05,2018-12-07,13:30,16:20,1506,2018fall
84450,1049,KIRK 146,T,2018-9-05,2018-12-07,19:00,21:50,1508,2018fall
80550,608,ARTS 133,TR,2018-9-05,2018-12-07,11:30,12:50,1509,2018fall
80551,1051,AGRI 2D79,M,2018-9-05,2018-12-07,13:30,16:20,1509,2018fall
80552,1051,AGRI 2D79,T,2018-9-05,2018-12-07,13:30,16:20,1509,2018fall
80553,1051,AGRI 2D79,W,2018-9-05,2018-12-07,13:30,16:20,1509,2018fall
80554,1051,AGRI 2D79,R,2018-9-05,2018-12-07,13:30,16:20,1509,2018fall
87024,1051,AGRI 2D79,F,2018-9-05,2018-12-07,13:30,16:20,1509,2018fall
84033,152,TBA,,2018-9-05,2018-12-07,TBA,TBA,1510,2018fall
85188,0,AGRI 2D15,M,2018-9-05,2018-12-07,15:30,16:20,1510,2018fall
85189,0,AGRI 2D15,M,2018-9-05,2018-12-07,12:30,13:20,1510,2018fall
85190,0,AGRI 2D15,M,2018-9-05,2018-12-07,13:30,14:20,1510,2018fall
85191,0,AGRI 2D15,M,2018-9-05,2018-12-07,14:30,15:20,1510,2018fall
85192,0,AGRI 2D15,W,2018-9-05,2018-12-07,15:30,16:20,1510,2018fall
85193,0,AGRI 2D15,T,2018-9-05,2018-12-07,12:00,12:50,1510,2018fall
85194,0,AGRI 2D15,W,2018-9-05,2018-12-07,12:30,13:20,1510,2018fall
85196,0,AGRI 2D15,W,2018-9-05,2018-12-07,13:30,14:20,1510,2018fall
85197,0,AGRI 2D15,W,2018-9-05,2018-12-07,14:30,15:20,1510,2018fall
85198,0,AGRI 2D15,T,2018-9-05,2018-12-07,13:00,13:50,1510,2018fall
85200,0,AGRI 2D15,R,2018-9-05,2018-12-07,15:00,15:50,1510,2018fall
85201,0,AGRI 2D15,R,2018-9-05,2018-12-07,12:00,12:50,1510,2018fall
86108,0,AGRI 2D15,R,2018-9-05,2018-12-07,13:00,13:50,1510,2018fall
86109,0,AGRI 2D15,R,2018-9-05,2018-12-07,14:00,14:50,1510,2018fall
86110,0,AGRI 2D15,T,2018-9-05,2018-12-07,14:00,14:50,1510,2018fall
86589,0,AGRI 2D15,F,2018-9-05,2018-12-07,12:30,13:20,1510,2018fall
86590,0,AGRI 2D15,F,2018-9-05,2018-12-07,13:30,14:20,1510,2018fall
86591,0,AGRI 2D15,F,2018-9-05,2018-12-07,14:30,15:20,1510,2018fall
86897,0,AGRI 2D15,T,2018-9-05,2018-12-07,15:00,15:50,1510,2018fall
80556,1052,AGRI 1E85,TR,2018-9-05,2018-12-07,8:30,9:50,1511,2018fall
82473,1053,TBA,,2018-9-05,2018-12-07,TBA,TBA,1512,2018fall
86421,1053,TBA,,2018-9-05,2018-12-07,TBA,TBA,1512,2018fall
86423,1053,SWIF ,,2018-9-05,2018-12-07,TBA,TBA,1512,2018fall
86424,1053,NB ,,2018-9-05,2018-12-07,TBA,TBA,1512,2018fall
83474,1054,THORV 159,MWF,2018-9-05,2018-12-07,10:30,11:20,129,2018fall
81649,1055,AGRI 2E25,MWF,2018-9-05,2018-12-07,9:30,10:20,1513,2018fall
80557,1054,AGRI 4C77,MWF,2018-9-05,2018-12-07,11:30,12:20,3065,2018fall
83475,1843,AGRI 2E83,TR,2018-9-05,2018-12-07,10:00,11:20,1514,2018fall
81849,1057,ENG 2C40,MWF,2018-9-05,2018-12-07,11:30,12:20,1515,2018fall
86597,1844,AGRI 5C61,MWF,2018-9-05,2018-12-07,10:30,11:20,1516,2018fall
85952,1611,TBA,,2018-9-05,2018-12-07,TBA,TBA,1517,2018fall
86135,1611,MELF ,,2018-9-05,2018-12-07,TBA,TBA,1517,2018fall
85953,1611,TBA,,2018-9-05,2018-12-07,TBA,TBA,1517,2018fall
86426,1611,NB ,,2018-9-05,2018-12-07,TBA,TBA,1517,2018fall
81838,1060,AGRI 2E25,TR,2018-9-05,2018-12-07,10:00,11:20,1518,2018fall
80559,1845,AGRI 2E83,TR,2018-9-05,2018-12-07,8:30,9:50,1519,2018fall
80561,621,ENG 1C70,MWF,2018-9-05,2018-12-07,9:30,10:20,1520,2018fall
80562,1050,AGRI 2D77,TR,2018-9-05,2018-12-07,11:30,12:50,1521,2018fall
81519,1846,ENG 1C70,TR,2018-9-05,2018-12-07,10:00,11:20,3066,2018fall
80700,1847,AGRI 5C61,T,2018-9-05,2018-12-07,17:00,17:50,1523,2018fall
80702,1847,AGRI 5C61,T,2018-9-05,2018-12-07,17:00,17:50,1524,2018fall
81423,1061,AGRI 2D77,TR,2018-9-05,2018-12-07,13:00,14:20,3067,2018fall
87016,608,AGRI 1E79,TR,2018-9-06,2018-10-02,8:30,9:50,1525,2018fall
87017,608,AGRI 1E79,TR,2018-11-01,2018-12-04,8:30,9:50,1526,2018fall
81718,1846,ENG 1C70,TR,2018-9-05,2018-12-07,10:00,11:20,3068,2018fall
83161,1848,ARCH 112,MWF,2018-9-05,2018-12-07,10:30,11:20,3069,2018fall
87439,1611,ARTS 213,TR,2018-9-05,2018-12-07,10:00,11:20,1920,2018fall
81533,153,AGRI 2C71,TR,2018-9-05,2018-12-07,16:00,16:50,1528,2018fall
81480,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1529,2018fall
81197,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1530,2018fall
84084,1692,ARTS 102,MWF,2018-9-05,2018-12-07,10:30,11:20,130,2018fall
82141,739,EDUC 31,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
80346,1064,STM 344,MWF,2018-9-05,2018-12-07,8:30,9:20,130,2018fall
82817,120,PA ,T,2018-9-05,2018-12-07,14:00,16:50,130,2018fall
81931,739,MELF ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81933,739,NIPA ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81934,739,TISD ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81935,739,PA ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81938,739,SWIF ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81943,739,BUFF ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81944,739,CREI ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81946,739,LARO ,W,2018-9-05,2018-12-07,19:00,22:00,130,2018fall
81945,739,ILEA ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81948,739,NB ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
81951,739,YORK ,W,2018-9-05,2018-12-07,19:00,21:50,130,2018fall
84086,1064,ARTS 263,TR,2018-9-05,2018-12-07,13:00,14:20,1531,2018fall
80351,1067,STM 1001,TR,2018-9-05,2018-12-07,8:30,9:50,1531,2018fall
87043,1070,TBA,,2018-9-05,2018-12-07,TBA,TBA,1531,2018fall
87044,1070,MELF ,,2018-9-05,2018-12-07,TBA,TBA,1531,2018fall
87045,1070,SWIF ,,2018-9-05,2018-12-07,TBA,TBA,1531,2018fall
87046,1070,LARO ,,2018-9-05,2018-12-07,TBA,TBA,1531,2018fall
87047,1070,NB ,,2018-9-05,2018-12-07,TBA,TBA,1531,2018fall
80353,1849,ARTS 200,MWF,2018-9-05,2018-12-07,11:30,12:20,1532,2018fall
86162,120,TBA,,2018-9-05,2018-12-07,TBA,TBA,131,2018fall
86163,120,MELF ,,2018-9-05,2018-12-07,TBA,TBA,131,2018fall
86164,120,PA ,,2018-9-05,2018-12-07,TBA,TBA,131,2018fall
86165,120,SWIF ,,2018-9-05,2018-12-07,TBA,TBA,131,2018fall
86166,120,LARO ,,2018-9-05,2018-12-07,TBA,TBA,131,2018fall
86167,120,NB ,,2018-9-05,2018-12-07,TBA,TBA,131,2018fall
81347,123,ARTS 211,TR,2018-9-05,2018-12-07,10:00,11:20,1535,2018fall
81342,1064,GEOL 255,MWF,2018-9-05,2018-12-07,10:30,11:20,3070,2018fall
87093,1071,STM 1002,TR,2018-9-05,2018-12-07,14:30,15:50,3071,2018fall
87094,1070,GEOL 161,TR,2018-9-05,2018-12-07,11:30,12:50,3072,2018fall
85561,1067,STM 1002,TR,2018-9-05,2018-12-07,10:00,11:20,3073,2018fall
80356,122,EDUC 1004,TR,2018-9-05,2018-12-07,11:30,12:50,3074,2018fall
82745,1069,ARTS 213,F,2018-9-05,2018-12-07,13:30,16:20,3075,2018fall
82746,1071,STM 450,W,2018-9-05,2018-12-07,13:30,16:20,3076,2018fall
80360,737,AGRI 2C61,TR,2018-9-05,2018-12-07,13:00,14:20,3077,2018fall
83967,737,TBA,,2018-9-05,2018-12-07,TBA,TBA,2662,2018fall
80363,122,NA NO ROOM,,2018-9-05,2018-12-07,TBA,TBA,133,2018fall
82322,122,NA NO ROOM,,2018-9-05,2018-12-07,TBA,TBA,134,2018fall
87114,1067,STM 260,T,2018-9-05,2018-12-07,13:00,15:50,3078,2018fall
83058,1850,ARTS 272,M,2018-9-05,2018-12-07,13:30,16:20,3079,2018fall
84597,123,ARTS 272,R,2018-9-05,2018-12-07,13:00,15:50,3080,2018fall
87110,1496,ARTS 272,T,2018-9-05,2018-12-07,13:00,15:50,3081,2018fall
87506,1066,TBA,,2018-9-05,2018-12-07,TBA,TBA,1545,2018fall
87115,1067,STM 260,T,2018-9-05,2018-12-07,13:00,15:50,1546,2018fall
82483,123,ARTS 272,M,2018-9-05,2018-12-07,9:30,12:20,1547,2018fall
85033,1295,ARTS 272,R,2018-9-05,2018-12-07,9:30,12:20,3082,2018fall
84595,737,ARTS 272,W,2018-9-05,2018-12-07,9:30,12:20,3083,2018fall
81398,123,NA NO ROOM,,2018-9-05,2018-12-07,TBA,TBA,1549,2018fall
86181,123,NA NO ROOM,,2018-9-05,2018-12-07,TBA,TBA,1550,2018fall
81399,123,NA NO ROOM,,2018-9-05,2018-12-07,TBA,TBA,1551,2018fall
82886,123,NA NO ROOM,,2018-9-05,2018-12-07,TBA,TBA,2668,2018fall
85758,0,TBA,MTWRF,2018-9-05,2018-12-07,8:30,17:00,1552,2018fall
81725,1072,HLTH 2330,WF,2018-9-05,2018-12-07,8:30,9:50,1553,2018fall
86850,0,HLTH B407,WF,2018-9-05,2018-12-07,10:00,11:20,1554,2018fall
80980,1072,TBA,,2018-9-05,2018-12-07,TBA,TBA,1555,2018fall
80982,1072,TBA,,2018-9-05,2018-12-07,TBA,TBA,1556,2018fall
83777,1851,ARTS 143,MWF,2018-9-05,2018-12-07,12:30,13:20,136,2018fall
83782,1074,ARTS 143,TR,2018-9-05,2018-12-07,11:30,12:50,136,2018fall
84908,1851,THORV 271,TR,2018-9-05,2018-12-07,14:30,15:50,136,2018fall
83781,1087,STM 140,TR,2018-9-05,2018-12-07,10:00,11:20,136,2018fall
83783,128,STM 140,MWF,2018-9-05,2018-12-07,11:30,12:20,136,2018fall
83898,1076,MUEN ,W,2018-9-05,2018-12-07,9:00,11:50,136,2018fall
83769,1077,MELF ,F,2018-9-05,2018-12-07,9:00,11:50,136,2018fall
83770,1077,TISD ,F,2018-9-05,2018-12-07,9:00,11:50,136,2018fall
83771,1077,NIPA ,F,2018-9-05,2018-12-07,9:00,11:50,136,2018fall
83768,1080,NB ,W,2018-9-05,2018-12-07,13:00,15:50,136,2018fall
83767,1079,TBA,R,2018-9-05,2018-12-07,19:00,21:50,136,2018fall
83784,124,TBA,,2018-9-05,2018-12-07,TBA,TBA,136,2018fall
86417,124,PA ,,2018-9-05,2018-12-07,TBA,TBA,136,2018fall
86021,124,LARO ,,2018-9-05,2018-12-07,TBA,TBA,136,2018fall
84525,124,NB ,,2018-9-05,2018-12-07,TBA,TBA,136,2018fall
83785,128,ARTS 143,MWF,2018-9-05,2018-12-07,10:30,11:20,137,2018fall
84567,1625,ARTS 241,TR,2018-9-05,2018-12-07,11:30,12:50,137,2018fall
86704,1081,PA ,TR,2018-9-05,2018-12-07,11:30,12:50,137,2018fall
86705,1081,PA ,M,2018-9-05,2018-12-07,13:30,16:20,137,2018fall
86022,124,TBA,,2018-9-05,2018-12-07,TBA,TBA,137,2018fall
86024,124,LARO ,,2018-9-05,2018-12-07,TBA,TBA,137,2018fall
86418,124,NB ,,2018-9-05,2018-12-07,TBA,TBA,137,2018fall
83778,1083,STM 1001,TR,2018-9-05,2018-12-07,11:30,12:50,1557,2018fall
83896,1625,ARTS 263,TR,2018-9-05,2018-12-07,8:30,9:50,1558,2018fall
80373,1084,STM 1001,MWF,2018-9-05,2018-12-07,11:30,12:20,1558,2018fall
82757,1086,STM 1002,MWF,2018-9-05,2018-12-07,10:30,11:20,138,2018fall
84030,1297,STM 1002,TR,2018-9-05,2018-12-07,13:00,14:20,1559,2018fall
80377,1088,STM 1001,M,2018-9-05,2018-12-07,19:00,21:50,1560,2018fall
80605,129,TBA,,2018-9-05,2018-12-07,TBA,TBA,1560,2018fall
84740,1089,STM 1001,R,2018-9-05,2018-12-07,16:00,18:50,139,2018fall
82527,1080,AGRI 2E17,TR,2018-9-05,2018-12-07,13:00,14:20,2836,2018fall
82801,1090,ARTS 202,TR,2018-9-05,2018-12-07,10:00,11:20,140,2018fall
83478,1617,ARTS 133,T,2018-9-05,2018-12-07,16:00,18:50,1561,2018fall
80383,1405,ARTS 102,TR,2018-9-05,2018-12-07,11:30,12:50,1562,2018fall
80384,1105,ARTS 263,T,2018-9-05,2018-12-07,19:00,21:50,1562,2018fall
83779,1083,STM 1001,MWF,2018-9-05,2018-12-07,10:30,11:20,1563,2018fall
80385,1620,THORV 105,TR,2018-9-05,2018-12-07,11:30,12:50,1564,2018fall
86498,1094,PHYSIC 128,TR,2018-9-05,2018-12-07,13:00,14:20,1565,2018fall
80393,1074,ARTS 102,TR,2018-9-05,2018-12-07,8:30,9:50,1566,2018fall
83479,1852,ARTS 214,TR,2018-9-05,2018-12-07,11:30,12:50,1567,2018fall
80428,1096,EDUC 1003,TR,2018-9-05,2018-12-07,13:00,14:20,1568,2018fall
83780,1083,STM 1002,MWF,2018-9-05,2018-12-07,9:30,10:20,1569,2018fall
86503,1097,ARTS 263,TR,2018-9-05,2018-12-07,10:00,11:20,1570,2018fall
83900,130,ARTS 208,TR,2018-9-05,2018-12-07,13:00,14:20,143,2018fall
80429,1098,ARTS 31,T,2018-9-05,2018-12-07,10:00,12:50,1571,2018fall
84031,1098,PHYSIC 6,T,2018-9-05,2018-12-07,13:00,15:50,1571,2018fall
82338,1084,ARTS 31,M,2018-9-05,2018-12-07,12:30,15:20,1572,2018fall
80433,1099,ARTS 213,W,2018-9-05,2018-12-07,13:00,15:50,1573,2018fall
80436,1091,ARTS 212,T,2018-9-05,2018-12-07,13:00,15:50,1574,2018fall
80440,1622,ARTS 31,W,2018-9-05,2018-12-07,10:00,12:50,1575,2018fall
82093,1299,ARTS 31,F,2018-9-05,2018-12-07,9:30,12:20,1575,2018fall
80442,1623,ARTS 31,R,2018-9-05,2018-12-07,10:00,12:50,1576,2018fall
80441,1623,ARTS 31,T,2018-9-05,2018-12-07,13:00,15:50,1576,2018fall
83442,1086,ARTS 49,R,2018-9-05,2018-12-07,10:00,12:50,3084,2018fall
85412,1099,THORV 128,T,2018-9-05,2018-12-07,13:00,15:50,1577,2018fall
80443,1297,ARTS 48,W,2018-9-05,2018-12-07,12:30,15:20,1578,2018fall
87325,1091,EDUC 2005,M,2018-9-05,2018-12-07,9:30,12:20,1929,2018fall
87393,1101,THORV 125,M,2018-9-05,2018-12-07,12:30,15:20,1579,2018fall
81579,1623,ARTS 153,W,2018-9-05,2018-12-07,16:00,18:50,1580,2018fall
83096,1623,ARTS 153,W,2018-9-05,2018-12-07,16:00,18:50,1581,2018fall
80850,1104,ARTS 166,W,2018-9-05,2018-12-07,12:30,15:20,1583,2018fall
82792,1853,ARTS 166,M,2018-9-05,2018-12-07,9:00,11:50,3085,2018fall
86157,1105,ARTS 166,R,2018-9-05,2018-12-07,9:00,11:50,1585,2018fall
87146,1106,ARTS 153,R,2018-9-05,2018-12-07,9:00,11:50,1586,2018fall
80868,1098,STM 2001,R,2018-9-05,2018-12-07,9:00,11:50,1587,2018fall
85343,1087,STM 2001,T,2018-9-05,2018-12-07,12:30,15:20,1588,2018fall
80875,1405,ARTS 166,M,2018-9-05,2018-12-07,13:00,15:50,3086,2018fall
82174,1622,ARTS 153,M,2018-9-05,2018-12-07,12:30,15:20,1591,2018fall
85715,125,TBA,T,2018-9-05,2018-12-07,15:30,16:50,1592,2018fall
85716,1405,ARTS 166,M,2018-9-05,2018-12-07,12:00,12:50,1592,2018fall
85717,1623,ARTS 31,F,2018-9-05,2018-12-07,12:30,13:20,1592,2018fall
85718,1099,ARTS 166,F,2018-9-05,2018-12-07,12:00,12:50,1592,2018fall
84442,1405,TBA,,2018-9-05,2018-12-07,TBA,TBA,1593,2018fall
85713,125,TBA,,2018-9-05,2018-12-07,TBA,TBA,1594,2018fall
85714,1405,TBA,,2018-9-05,2018-12-07,TBA,TBA,1594,2018fall
86253,1623,TBA,,2018-9-05,2018-12-07,TBA,TBA,1594,2018fall
85712,125,TBA,,2018-9-05,2018-12-07,TBA,TBA,1595,2018fall
80897,125,TBA,,2018-9-05,2018-12-07,TBA,TBA,1596,2018fall
80898,1405,TBA,,2018-9-05,2018-12-07,TBA,TBA,1596,2018fall
80899,1623,TBA,,2018-9-05,2018-12-07,TBA,TBA,1596,2018fall
82138,1099,TBA,,2018-9-05,2018-12-07,TBA,TBA,1596,2018fall
80900,125,TBA,,2018-9-05,2018-12-07,TBA,TBA,1597,2018fall
80901,1405,TBA,,2018-9-05,2018-12-07,TBA,TBA,1597,2018fall
80902,1623,TBA,,2018-9-05,2018-12-07,TBA,TBA,1597,2018fall
82139,1099,TBA,,2018-9-05,2018-12-07,TBA,TBA,1597,2018fall
83153,1854,TBA,,2018-9-05,2018-12-07,TBA,TBA,1598,2018fall
83134,1115,ARTS 210,R,2018-9-05,2018-12-07,9:00,11:50,1599,2018fall
83209,1112,ARTS 108,MTWRF,2018-8-20,2018-8-31,8:30,11:50,1600,2018fall
83158,1113,HLTH 2334,MW,2018-9-05,2018-12-07,13:30,14:50,1601,2018fall
83207,0,HLTH B505,MW,2018-9-05,2018-12-07,15:00,16:20,1601,2018fall
83270,1114,BIOL 123,R,2018-9-05,2018-12-07,13:30,16:20,1602,2018fall
83931,1114,TBA,R,2018-9-05,2018-12-07,13:30,16:20,1602,2018fall
82885,1115,THORV 129,M,2018-9-05,2018-12-07,9:30,12:20,1603,2018fall
82890,1855,HLTH 2332,W,2018-9-05,2018-12-07,13:30,16:20,3087,2018fall
82891,794,THORV 205A,R,2018-9-05,2018-12-07,9:00,11:50,1604,2018fall
85682,1855,HLTH GB10,T,2018-9-05,2018-12-07,9:30,12:20,3088,2018fall
82893,1626,HLTH B505,F,2018-9-05,2018-12-07,9:30,12:20,2688,2018fall
84255,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,2688,2018fall
83453,789,WCVM 2587,MW,2018-9-05,2018-12-07,13:30,14:50,3089,2018fall
83884,789,WCVM 2102,W,2018-9-05,2018-12-07,9:30,12:20,3090,2018fall
84704,1117,HLTH 2334,R,2018-9-05,2018-12-07,17:30,20:20,1606,2018fall
87403,1117,TBA,,2018-9-05,2018-12-07,TBA,TBA,1606,2018fall
83885,1855,HLTH 2330,R,2018-9-05,2018-12-07,9:00,11:50,3091,2018fall
85325,1118,TBA,,2018-9-05,2018-12-07,TBA,TBA,1607,2018fall
83129,1187,PHYSIC 107,R,2018-9-05,2018-12-07,12:00,12:50,1609,2018fall
82205,1121,TBA,,2018-9-05,2018-12-07,TBA,TBA,1610,2018fall
86724,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1611,2018fall
83159,0,TBA,,2018-9-05,2018-12-07,TBA,TBA,1613,2018fall
84631,1856,STM 344,MWF,2018-9-05,2018-12-07,13:30,14:20,1614,2018fall
84589,694,STM 344,TR,2018-9-05,2018-12-07,10:00,11:20,1615,2018fall
86553,1123,STM 1002,TR,2018-9-05,2018-12-07,11:30,12:50,1616,2018fall
